date,open,high,low,close,volume,t3_7_BBL_54_2.0,tema_54_BBU_54_2.0,$signals,@exit,£order_executed_1,order_1,£order_executed_2,order_2,£order_executed_3,order_3,£order_executed_4,order_4,£order_executed_5,order_5
1739026200,194.25,194.83,194.25,194.57,15142.2,192.52500633134582,195.17712172640927,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739026500,194.57,194.69,194.37,194.47,6837.6,192.52285070945925,195.1959685329049,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739026800,194.47,194.58,193.81,194.27,12533.300000000001,192.52064759961536,195.21303576912095,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739027100,194.27,195.09,194.27,195.05,12831.6,192.5192845576065,195.22994541355263,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739027400,195.05,195.13,194.61,194.83,8735.5,192.51918407230391,195.24850825281862,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739027700,194.83,195.25,194.64,194.64,12144.800000000001,192.5206231188015,195.2686282289692,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739028000,194.64,194.64,194.02,194.34,12194.6,192.52456211036053,195.28695969103185,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739028300,194.34,194.59,193.69,193.79,23083.6,192.5308628858777,195.30327528734466,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739028600,193.79,193.88,193.25,193.71,23813.5,192.5385008575455,195.31769913851812,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739028900,193.71,193.92,193.38,193.56,16106.3,192.5461244715474,195.33044780979805,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739029200,193.56,193.58,192.6,192.88,34226.6,192.5495151982915,195.34411231894737,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739029500,192.88,193.33,192.69,193.28,19878.9,192.54550820732572,195.35798583759353,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739029800,193.28,193.41,193.11,193.16,8866.7,192.53389042897675,195.37045988109446,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739030100,193.16,193.36,192.85,193.32,10135.4,192.51640568720939,195.3819228185565,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739030400,193.32,193.74,193.1,193.4,14799.3,192.4958213887404,195.39194595179956,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739030700,193.4,194.13,193.3,194.12,9190.3,192.47453190095632,195.40063011308732,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739031000,194.12,194.2,193.63,193.8,11089.7,192.4553896185887,195.4078800885666,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739031300,193.8,194.01,193.16,193.37,7438.3,192.44048250822902,195.41330850712683,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739031600,193.37,194.03,193.36,193.98,7581.0,192.42983274065728,195.41772970325903,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739031900,193.98,194.77,193.97,194.6,12937.4,192.4229150193704,195.4212800957494,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739032200,194.6,194.77,194.33,194.47,9649.8,192.41907693360292,195.4253745916717,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739032500,194.47,194.56,193.76,193.87,7584.1,192.4175646794779,195.42855787784964,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739032800,193.87,194.33,193.71,194.03,13707.400000000001,192.41795398659087,195.4310083985569,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739033100,194.03,194.27,193.67,193.96,28904.7,192.4207141900647,195.43248443336242,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739033400,193.96,195.52,193.83,194.86,28198.2,192.4271397576042,195.43284013170452,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739033700,194.86,195.45,194.77,195.37,11668.3,192.43777520585695,195.43630328427594,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739034000,195.37,196.08,195.32,195.99,29828.899999999998,192.45153360493987,195.44679449178037,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739034300,195.99,196.35,195.7,195.84,23295.2,192.46596533817274,195.46710408068924,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739034600,195.84,196.1,195.38,195.55,19430.5,192.4808714562895,195.4920693773225,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739034900,195.55,195.83,195.15,195.24,20934.3,192.49735716334862,195.519116148516,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739035200,195.24,195.25,195.0,195.19,9429.8,192.51616192037625,195.54733047828876,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739035500,195.19,195.54,195.13,195.36,7874.6,192.53655198608715,195.5777795619026,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739035800,195.36,195.89,195.32,195.77,9965.3,192.5569341128603,195.61150681192777,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739036100,195.77,196.18,195.44,196.02,33312.9,192.57551779877758,195.6489193707584,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739036400,196.02,196.32,195.91,196.06,18573.4,192.5897073979039,195.69351692875992,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739036700,196.06,196.75,195.9,196.42,33304.6,192.59771526051418,195.74402436569204,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739037000,196.42,196.77,196.37,196.52,9737.3,192.59750861392183,195.80416817445771,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739037300,196.52,196.8,196.21,196.79,12794.300000000001,192.58888731375146,195.87079374603658,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739037600,196.79,197.2,196.68,196.97,23432.6,192.5709426979712,195.9469566140948,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739037900,196.97,197.04,196.35,196.8,16315.5,192.5448010430738,196.02794095834608,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739038200,196.8,196.94,195.87,196.23,32433.0,192.51343169549284,196.10611022750638,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739038500,196.23,196.4,195.78,196.09,13378.1,192.4801809038729,196.17991133495866,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739038800,196.09,196.23,195.85,195.97,12413.9,192.44764819231705,196.25002841960566,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739039100,195.97,196.5,195.93,196.36,7089.3,192.41718551529846,196.31913794571733,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739039400,196.36,197.04,196.18,196.36,15095.699999999999,192.3889675081083,196.3901149906493,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739039700,196.36,196.79,196.28,196.33,6971.3,192.36251067584124,196.46260283263302,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739040000,196.33,196.91,196.24,196.6,8789.6,192.33739320816358,196.5349842498159,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739040300,196.6,196.7,196.04,196.19,7701.1,192.31451278988482,196.60822616934172,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739040600,196.19,196.54,196.12,196.12,7467.0,192.2951973514855,196.68255325246218,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739040900,196.12,196.73,196.0,196.7,5492.9,192.28140333310148,196.75655153695823,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739041200,196.7,197.19,196.68,196.86,13354.3,192.2740290524265,196.8345278900508,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739041500,196.86,197.0,196.59,196.62,7191.799999999999,192.27267885750325,196.91529188987238,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739041800,196.62,197.58,196.62,197.19,22676.3,192.27663269740071,196.99830486418224,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739042100,197.19,197.24,196.92,197.13,5439.3,192.28474529009964,197.08516509284655,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739042400,197.13,197.87,197.06,197.82,18921.1,192.2947394311651,197.17641608124052,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739042700,197.82,198.15,197.6,197.63,23189.5,192.30313846420017,197.27589406411232,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739043000,197.63,198.31,197.51,198.1,21368.8,192.30916221083976,197.38083622601548,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739043300,198.1,198.11,197.54,197.7,8331.2,192.3123367560769,197.49067436643108,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739043600,197.7,197.76,196.86,197.09,16382.3,192.3134983700744,197.59918978316628,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739043900,197.09,197.09,196.62,196.79,18575.7,192.31413437296635,197.7046339084985,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739044200,196.79,196.88,196.53,196.75,8044.7,192.31718306097355,197.80614781946812,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739044500,196.75,196.87,196.44,196.79,8685.2,192.32637162482717,197.90253499231554,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739044800,196.79,197.68,196.78,196.89,19903.4,192.34596296137943,197.99415482134992,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739045100,196.89,197.17,196.59,197.04,12667.3,192.3787272638607,198.08010148957564,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739045400,197.04,197.4,196.87,197.36,6952.9,192.42938937361123,198.15768487000963,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739045700,197.36,197.45,197.11,197.39,7453.6,192.50101956829792,198.2282810087478,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739046000,197.39,197.83,197.29,197.83,7885.4,192.59250236269918,198.29490333599875,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739046300,197.83,197.98,197.37,197.62,10897.4,192.70262525923602,198.35556937029,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739046600,197.62,197.76,197.19,197.41,6946.9,192.8290881776437,198.40981919648038,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739046900,197.41,197.77,197.38,197.73,4795.6,192.9682833769674,198.45944735216332,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739047200,197.73,197.73,197.2,197.61,7898.200000000001,193.11555473409396,198.50452845921743,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739047500,197.61,197.75,196.96,197.06,12179.8,193.27018258153475,198.53965008485613,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739047800,197.06,197.39,197.0,197.35,3395.2000000000003,193.43193168487596,198.56579388521482,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739048100,197.35,197.49,197.16,197.4,3852.6000000000004,193.5973112770247,198.5876371567529,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739048400,197.4,197.75,197.16,197.71,8185.400000000001,193.76110561235532,198.60677327409118,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739048700,197.71,197.9,197.46,197.46,7138.799999999999,193.922267974958,198.62052429428098,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739049000,197.46,197.58,197.21,197.58,4978.6,194.08285434997333,198.62568449226947,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739049300,197.58,197.6,197.23,197.31,3747.8999999999996,194.24663734154456,198.62058360135987,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739049600,197.31,197.62,197.23,197.55,4192.8,194.41675720769683,198.60528962888716,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739049900,197.55,197.82,197.46,197.69,4962.4,194.58898579575384,198.58920021361317,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739050200,197.69,197.97,197.49,197.95,7778.6,194.75526478102518,198.57526726586207,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739050500,197.95,198.45,197.95,198.34,11884.5,194.90640669352467,198.56814555301514,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739050800,198.34,198.8,198.12,198.74,20175.8,195.03712757065682,198.56717450209692,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739051100,198.74,198.99,198.4,198.62,25061.6,195.14631952085256,198.5727488569773,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739051400,198.62,198.62,198.05,198.16,14506.9,195.2379591493269,198.57893623165882,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739051700,198.16,198.75,198.08,198.7,8191.4,195.31704959254546,198.58596279283776,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739052000,198.7,199.24,198.37,198.49,26269.100000000002,195.38676382168285,198.59695450545937,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739052300,198.49,199.44,198.45,199.39,27590.0,195.44895272626513,198.61230229675263,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739052600,199.39,199.69,199.3,199.49,21075.7,195.4996913957391,198.64325310783113,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739052900,199.49,199.7,198.88,198.98,20880.199999999997,195.53767879088366,198.68191181911848,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739053200,198.98,198.99,198.45,198.77,22327.5,195.563575219207,198.72394358200356,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739053500,198.77,198.96,198.7,198.74,18681.9,195.57919705356937,198.77052909760144,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739053800,198.74,198.75,197.83,198.01,24419.300000000003,195.58725339425735,198.8152411000737,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739054100,198.01,198.08,197.51,197.96,18543.300000000003,195.59144241883428,198.85634376254632,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739054400,197.96,198.23,197.75,197.98,15336.0,195.59691201543114,198.89334154561652,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739054700,197.98,198.09,197.75,197.99,12142.4,195.6085255344251,198.92567879666623,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739055000,197.99,198.35,197.98,198.22,3272.1,195.6293264413199,198.95471516088583,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739055300,198.22,198.32,198.03,198.21,7385.3,195.66044548150592,198.98088218051586,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739055600,198.21,199.2,198.06,199.2,20266.5,195.70075029728446,199.00528673359483,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739055900,199.2,199.51,198.96,199.05,8842.1,195.7462482164226,199.0350758975409,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739056200,199.05,199.29,199.0,199.26,2761.0,195.79332821801472,199.06935867132327,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739056500,199.26,199.49,199.2,199.39,7330.7,195.84006809352502,199.10806270797116,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739056800,199.39,199.83,199.28,199.79,10010.0,195.88541782453888,199.15118304740542,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739057100,199.79,199.91,199.72,199.78,11178.7,195.92839924657756,199.2015961056004,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739057400,199.78,200.34,199.63,200.23,25533.8,195.96647790437032,199.25947007717755,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739057700,200.23,200.45,200.08,200.35,9540.4,195.9966497490583,199.32807119091794,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739058000,200.35,200.78,199.92,200.01,30329.7,196.01817530531946,199.40353626914217,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739058300,200.01,200.04,199.35,199.68,23140.699999999997,196.03273810820087,199.4798418143949,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739058600,199.68,199.97,199.31,199.59,7044.8,196.04257842161644,199.55635566907188,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739058900,199.59,199.59,199.13,199.2,10547.6,196.04901531343887,199.63164164157374,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739059200,199.2,199.84,199.1,199.35,24008.3,196.0532487851068,199.70537823554022,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739059500,199.35,199.67,199.19,199.62,7818.4,196.05618277434758,199.7780208795179,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739059800,199.62,199.7,199.32,199.41,7924.900000000001,196.06028648328027,199.84934658226734,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739060100,199.41,199.67,198.86,198.92,16286.7,196.06946868436978,199.91543813203197,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739060400,198.92,199.49,198.81,199.18,10320.0,196.08745798537961,199.9755912851792,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739060700,199.18,199.24,198.62,198.81,19280.7,196.11725062682933,200.02846492729884,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739061000,198.81,198.99,198.34,198.74,27777.7,196.15885931518574,200.07482679160023,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739061300,198.74,199.06,198.66,198.83,6986.4,196.21197730105746,200.11491796369884,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739061600,198.83,199.27,198.78,199.09,10033.2,196.27466339837918,200.15056051518906,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739061900,199.09,199.81,198.91,199.31,11477.3,196.34366633125126,200.1832496561707,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739062200,199.31,200.15,199.3,199.94,9301.8,196.4150189772214,200.21562289589613,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739062500,199.94,200.24,199.77,200.05,16297.4,196.4845198214456,200.25097432667172,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739062800,200.05,200.35,199.84,199.96,12553.0,196.5498477922181,200.2885806057988,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739063100,199.96,200.59,199.86,200.48,11294.8,196.6095718446834,200.3285073776518,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739063400,200.48,200.77,200.14,200.7,11145.300000000001,196.66346675680347,200.37179188316347,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739063700,200.7,200.82,200.38,200.47,13198.5,196.71278813291315,200.4185631040924,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739064000,200.47,201.24,200.39,201.24,32810.1,196.7593964509075,200.46792947101338,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739064300,201.24,201.73,201.23,201.49,29203.5,196.8016631622212,200.5286290366093,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739064600,201.49,201.64,201.16,201.38,26306.699999999997,196.83865104018287,200.59745842377907,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739064900,201.38,201.64,200.98,201.2,19115.5,196.87019397771314,200.67184657783287,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739065200,201.2,201.27,200.86,201.22,18214.5,196.89864356819805,200.748143454142,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739065500,201.22,201.37,200.86,201.23,16507.3,196.92707328709128,200.82531921897498,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739065800,201.23,201.48,200.97,201.44,10251.5,196.95818058082773,200.90333216940732,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739066100,201.44,202.0,201.41,201.84,20044.600000000002,196.9918227626655,200.98651835772114,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739066400,201.84,202.5,201.45,201.83,35861.3,197.0272744594348,201.07384921153857,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739066700,201.83,201.96,201.4,201.72,11361.3,197.0626318449257,201.16512696122095,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739067000,201.72,201.89,201.28,201.47,20959.1,197.09634830188793,201.2585223756319,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739067300,201.47,202.15,201.42,201.77,15605.900000000001,197.1266251422694,201.354921030322,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739067600,201.77,201.92,200.98,201.02,22905.7,197.15467433113542,201.44908487749083,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739067900,201.02,201.4,201.02,201.29,11531.3,197.182529547561,201.5409601710457,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739068200,201.29,201.58,201.08,201.15,9804.9,197.21114131098852,201.63132115527205,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739068500,201.15,201.42,200.87,200.87,12696.5,197.2411434127672,201.7185585412816,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739068800,200.87,201.59,200.87,201.51,7623.9,197.27099055224335,201.80307597527815,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739069100,201.51,201.68,201.05,201.1,9000.8,197.29963100864177,201.88598276243,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739069400,201.1,201.3,200.98,201.27,10732.800000000001,197.32799660718922,201.96593831422032,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739069700,201.27,201.98,201.21,201.42,14946.300000000001,197.35651933401243,202.04471286371157,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739070000,201.42,201.61,201.0,201.55,10424.7,197.38911832668896,202.1178116000799,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739070300,201.55,202.09,201.53,202.07,8918.7,197.43077572596724,202.18659942386128,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739070600,202.07,202.08,201.53,201.64,8620.7,197.48436069359934,202.25173761912225,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739070900,201.64,202.33,201.62,202.18,16325.0,197.55113159683594,202.31312988815915,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739071200,202.18,203.0,202.16,202.95,40742.1,197.6289615478646,202.3758821612665,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739071500,202.95,203.05,202.51,203.0,29092.199999999997,197.7140082606643,202.44237803497745,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739071800,203.0,204.55,202.99,204.34,78896.4,197.80139618123997,202.5162780273706,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739072100,204.34,205.27,204.2,204.98,106476.4,197.87852491227738,202.6144784957464,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739072400,204.98,205.66,204.5,205.22,67860.9,197.9342752475235,202.73614969711323,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739072700,205.22,205.97,204.67,205.67,73719.0,197.96213011273062,202.87905094543098,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739073000,205.67,205.87,205.28,205.73,33011.3,197.95842500021467,203.0467043274799,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739073300,205.73,206.92,205.49,206.85,56456.6,197.92252821921204,203.2369965839415,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739073600,206.85,206.92,205.59,206.09,36675.9,197.85791296066043,203.44623809719454,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739073900,206.09,206.12,205.0,205.52,42606.3,197.77238452773588,203.66405571771838,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739074200,205.52,205.76,205.09,205.21,19750.0,197.67498980043695,203.8889842190887,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739074500,205.21,205.29,204.79,204.89,21395.6,197.5765918771625,204.11543983056674,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739074800,204.89,205.92,204.85,205.31,24765.4,197.48653065565532,204.34235099403816,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739075100,205.31,205.46,205.12,205.32,8288.9,197.41146991771916,204.5702499350308,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739075400,205.32,205.61,204.86,205.15,32593.4,197.35631475957734,204.795285585003,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739075700,205.15,205.51,205.03,205.25,7018.8,197.32319422092996,205.01794987293744,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739076000,205.25,205.84,204.85,205.78,11137.9,197.31237620296793,205.23601454784992,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739076300,205.78,206.08,205.39,205.41,24332.0,197.32355486246615,205.4514662619753,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739076600,205.41,206.25,205.41,206.02,12670.699999999999,197.35618758288854,205.66290808024183,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739076900,206.02,206.12,205.64,205.79,12630.3,197.40981344012846,205.87013043252233,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739077200,205.79,206.02,205.58,205.78,12378.6,197.48535338540228,206.06984903973031,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739077500,205.78,205.99,205.68,205.86,7114.1,197.58200107839366,206.26315308138874,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739077800,205.86,205.87,205.3,205.49,8525.9,197.69857611340353,206.44652259206015,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739078100,205.49,205.98,205.31,205.89,16149.4,197.83322122897778,206.61980816341907,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739078400,205.89,206.57,205.88,206.42,16003.599999999999,197.98136009052996,206.78824254180984,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739078700,206.42,206.57,205.81,205.91,16591.2,198.13695049198589,206.95209981893606,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739079000,205.91,206.36,205.85,206.36,17682.0,198.29494348789706,207.11096481446185,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739079300,206.36,206.82,206.3,206.77,13843.2,198.45142084651354,207.26737493541677,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739079600,206.77,207.23,206.61,207.02,24088.4,198.60273863476402,207.42364090250302,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739079900,207.02,207.27,206.73,206.84,26048.3,198.74599794423796,207.58015367581203,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
1739080200,206.84,206.9,205.87,205.87,32923.0,198.88181618780845,207.72928407506743,False,False,False,185.94,False,180.19,False,174.44,False,168.69,False,162.94
